-.3742426118,-.37425,-.3749925969,-.375
-.3734926267,-.3735,-.3742426118,-.37425
-.3727426416,-.37275,-.3734926267,-.3735
-.3719926566,-.372,-.3727426416,-.37275
-.3712426715,-.37125,-.3719926566,-.372
-.3704926864,-.3705,-.3712426715,-.37125
-.3697427013,-.36975,-.3704926864,-.3705
-.3689927162,-.369,-.3697427013,-.36975
-.3682427311,-.36825,-.3689927162,-.369
-.367492746,-.3675,-.3682427311,-.36825
-.3667427609,-.36675,-.367492746,-.3675
-.3659927759,-.366,-.3667427609,-.36675
-.3652427908,-.36525,-.3659927759,-.366
-.3644928057,-.3645,-.3652427908,-.36525
-.3637428206,-.36375,-.3644928057,-.3645
-.3629928355,-.363,-.3637428206,-.36375
-.3622428504,-.36225,-.3629928355,-.363
-.3614928653,-.3615,-.3622428504,-.36225
-.3607428802,-.36075,-.3614928653,-.3615
-.3599928952,-.36,-.3607428802,-.36075
-.3592429101,-.35925,-.3599928952,-.36
-.358492925,-.3585,-.3592429101,-.35925
-.3577429399,-.35775,-.358492925,-.3585
-.3569929548,-.357,-.3577429399,-.35775
-.3562429697,-.35625,-.3569929548,-.357
-.3554929846,-.3555,-.3562429697,-.35625
-.3547429996,-.35475,-.3554929846,-.3555
-.3539930145,-.354,-.3547429996,-.35475
-.3532430294,-.35325,-.3539930145,-.354
-.3524930443,-.3525,-.3532430294,-.35325
-.3517430592,-.35175,-.3524930443,-.3525
-.3509930741,-.351,-.3517430592,-.35175
-.350243089,-.35025,-.3509930741,-.351
-.3494931039,-.3495,-.350243089,-.35025
-.3487431189,-.34875,-.3494931039,-.3495
-.3479931338,-.348,-.3487431189,-.34875
-.3472431487,-.34725,-.3479931338,-.348
-.3464931636,-.3465,-.3472431487,-.34725
-.3457431785,-.34575,-.3464931636,-.3465
-.3457431785,-.3449931934,-.345,-.34575
-.3742204492,-.3742426118,-.3749703898,-.3749925969
-.3734705086,-.3734926267,-.3742204492,-.3742426118
-.3727205681,-.3727426416,-.3734705086,-.3734926267
-.3719706275,-.3719926566,-.3727205681,-.3727426416
-.3712206869,-.3712426715,-.3719706275,-.3719926566
-.3704707463,-.3704926864,-.3712206869,-.3712426715
-.3697208058,-.3697427013,-.3704707463,-.3704926864
-.3689708652,-.3689927162,-.3697208058,-.3697427013
-.3682209246,-.3682427311,-.3689708652,-.3689927162
-.3674709841,-.367492746,-.3682209246,-.3682427311
-.3667210435,-.3667427609,-.3674709841,-.367492746
-.3659711029,-.3659927759,-.3667210435,-.3667427609
-.3652211624,-.3652427908,-.3659711029,-.3659927759
-.3644712218,-.3644928057,-.3652211624,-.3652427908
-.3637212812,-.3637428206,-.3644712218,-.3644928057
-.3629713407,-.3629928355,-.3637212812,-.3637428206
-.3622214001,-.3622428504,-.3629713407,-.3629928355
-.3614714595,-.3614928653,-.3622214001,-.3622428504
-.360721519,-.3607428802,-.3614714595,-.3614928653
-.3599715784,-.3599928952,-.360721519,-.3607428802
-.3592216378,-.3592429101,-.3599715784,-.3599928952
-.3584716973,-.358492925,-.3592216378,-.3592429101
-.3577217567,-.3577429399,-.3584716973,-.358492925
-.3569718161,-.3569929548,-.3577217567,-.3577429399
-.3562218756,-.3562429697,-.3569718161,-.3569929548
-.355471935,-.3554929846,-.3562218756,-.3562429697
-.3547219944,-.3547429996,-.355471935,-.3554929846
-.3539720539,-.3539930145,-.3547219944,-.3547429996
-.3532221133,-.3532430294,-.3539720539,-.3539930145
-.3524721727,-.3524930443,-.3532221133,-.3532430294
-.3517222322,-.3517430592,-.3524721727,-.3524930443
-.3509722916,-.3509930741,-.3517222322,-.3517430592
-.350222351,-.350243089,-.3509722916,-.3509930741
-.3494724105,-.3494931039,-.350222351,-.350243089
-.3487224699,-.3487431189,-.3494724105,-.3494931039
-.3479725293,-.3479931338,-.3487224699,-.3487431189
-.3472225888,-.3472431487,-.3479725293,-.3479931338
-.3464726482,-.3464931636,-.3472225888,-.3472431487
-.3457227076,-.3457431785,-.3464726482,-.3464931636
-.3457227076,-.3449727671,-.3457431785,-.3449931934
-.374183513,-.3742204492,-.3749333794,-.3749703898
-.3734336465,-.3734705086,-.374183513,-.3742204492
-.3726837801,-.3727205681,-.3734336465,-.3734705086
-.3719339137,-.3719706275,-.3726837801,-.3727205681
-.3711840472,-.3712206869,-.3719339137,-.3719706275
-.3704341808,-.3704707463,-.3711840472,-.3712206869
-.3696843143,-.3697208058,-.3704341808,-.3704707463
-.3689344479,-.3689708652,-.3696843143,-.3697208058
-.3681845814,-.3682209246,-.3689344479,-.3689708652
-.367434715,-.3674709841,-.3681845814,-.3682209246
-.3666848486,-.3667210435,-.367434715,-.3674709841
-.3659349821,-.3659711029,-.3666848486,-.3667210435
-.3651851157,-.3652211624,-.3659349821,-.3659711029
-.3644352492,-.3644712218,-.3651851157,-.3652211624
-.3636853828,-.3637212812,-.3644352492,-.3644712218
-.3629355164,-.3629713407,-.3636853828,-.3637212812
-.3621856499,-.3622214001,-.3629355164,-.3629713407
-.3614357835,-.3614714595,-.3621856499,-.3622214001
-.360685917,-.360721519,-.3614357835,-.3614714595
-.3599360506,-.3599715784,-.360685917,-.360721519
-.3591861841,-.3592216378,-.3599360506,-.3599715784
-.3584363177,-.3584716973,-.3591861841,-.3592216378
-.3576864513,-.3577217567,-.3584363177,-.3584716973
-.3569365848,-.3569718161,-.3576864513,-.3577217567
-.3561867184,-.3562218756,-.3569365848,-.3569718161
-.3554368519,-.355471935,-.3561867184,-.3562218756
-.3546869855,-.3547219944,-.3554368519,-.355471935
-.3539371191,-.3539720539,-.3546869855,-.3547219944
-.3531872526,-.3532221133,-.3539371191,-.3539720539
-.3524373862,-.3524721727,-.3531872526,-.3532221133
-.3516875197,-.3517222322,-.3524373862,-.3524721727
-.3509376533,-.3509722916,-.3516875197,-.3517222322
-.3501877868,-.350222351,-.3509376533,-.3509722916
-.3494379204,-.3494724105,-.3501877868,-.350222351
-.348688054,-.3487224699,-.3494379204,-.3494724105
-.3479381875,-.3479725293,-.348688054,-.3487224699
-.3471883211,-.3472225888,-.3479381875,-.3479725293
-.3464384546,-.3464726482,-.3471883211,-.3472225888
-.3456885882,-.3457227076,-.3464384546,-.3464726482
-.3456885882,-.3449387217,-.3457227076,-.3449727671
-.3741318047,-.374183513,-.3748815674,-.3749333794
-.3733820419,-.3734336465,-.3741318047,-.374183513
-.3726322792,-.3726837801,-.3733820419,-.3734336465
-.3718825165,-.3719339137,-.3726322792,-.3726837801
-.3711327538,-.3711840472,-.3718825165,-.3719339137
-.3703829911,-.3704341808,-.3711327538,-.3711840472
-.3696332284,-.3696843143,-.3703829911,-.3704341808
-.3688834657,-.3689344479,-.3696332284,-.3696843143
-.3681337029,-.3681845814,-.3688834657,-.3689344479
-.3673839402,-.367434715,-.3681337029,-.3681845814
-.3666341775,-.3666848486,-.3673839402,-.367434715
-.3658844148,-.3659349821,-.3666341775,-.3666848486
-.3651346521,-.3651851157,-.3658844148,-.3659349821
-.3643848894,-.3644352492,-.3651346521,-.3651851157
-.3636351267,-.3636853828,-.3643848894,-.3644352492
-.3628853639,-.3629355164,-.3636351267,-.3636853828
-.3621356012,-.3621856499,-.3628853639,-.3629355164
-.3613858385,-.3614357835,-.3621356012,-.3621856499
-.3606360758,-.360685917,-.3613858385,-.3614357835
-.3598863131,-.3599360506,-.3606360758,-.360685917
-.3591365504,-.3591861841,-.3598863131,-.3599360506
-.3583867877,-.3584363177,-.3591365504,-.3591861841
-.3576370249,-.3576864513,-.3583867877,-.3584363177
-.3568872622,-.3569365848,-.3576370249,-.3576864513
-.3561374995,-.3561867184,-.3568872622,-.3569365848
-.3553877368,-.3554368519,-.3561374995,-.3561867184
-.3546379741,-.3546869855,-.3553877368,-.3554368519
-.3538882114,-.3539371191,-.3546379741,-.3546869855
-.3531384487,-.3531872526,-.3538882114,-.3539371191
-.3523886859,-.3524373862,-.3531384487,-.3531872526
-.3516389232,-.3516875197,-.3523886859,-.3524373862
-.3508891605,-.3509376533,-.3516389232,-.3516875197
-.3501393978,-.3501877868,-.3508891605,-.3509376533
-.3493896351,-.3494379204,-.3501393978,-.3501877868
-.3486398724,-.348688054,-.3493896351,-.3494379204
-.3478901097,-.3479381875,-.3486398724,-.348688054
-.3471403469,-.3471883211,-.3478901097,-.3479381875
-.3463905842,-.3464384546,-.3471403469,-.3471883211
-.3456408215,-.3456885882,-.3463905842,-.3464384546
-.3456408215,-.3448910588,-.3456885882,-.3449387217
-.3740653263,-.3741318047,-.3748149556,-.3748815674
-.3733156969,-.3733820419,-.3740653263,-.3741318047
-.3725660675,-.3726322792,-.3733156969,-.3733820419
-.3718164381,-.3718825165,-.3725660675,-.3726322792
-.3710668087,-.3711327538,-.3718164381,-.3718825165
-.3703171793,-.3703829911,-.3710668087,-.3711327538
-.3695675499,-.3696332284,-.3703171793,-.3703829911
-.3688179205,-.3688834657,-.3695675499,-.3696332284
-.3680682912,-.3681337029,-.3688179205,-.3688834657
-.3673186618,-.3673839402,-.3680682912,-.3681337029
-.3665690324,-.3666341775,-.3673186618,-.3673839402
-.365819403,-.3658844148,-.3665690324,-.3666341775
-.3650697736,-.3651346521,-.365819403,-.3658844148
-.3643201442,-.3643848894,-.3650697736,-.3651346521
-.3635705148,-.3636351267,-.3643201442,-.3643848894
-.3628208854,-.3628853639,-.3635705148,-.3636351267
-.362071256,-.3621356012,-.3628208854,-.3628853639
-.3613216267,-.3613858385,-.362071256,-.3621356012
-.3605719973,-.3606360758,-.3613216267,-.3613858385
-.3598223679,-.3598863131,-.3605719973,-.3606360758
-.3590727385,-.3591365504,-.3598223679,-.3598863131
-.3583231091,-.3583867877,-.3590727385,-.3591365504
-.3575734797,-.3576370249,-.3583231091,-.3583867877
-.3568238503,-.3568872622,-.3575734797,-.3576370249
-.3560742209,-.3561374995,-.3568238503,-.3568872622
-.3553245916,-.3553877368,-.3560742209,-.3561374995
-.3545749622,-.3546379741,-.3553245916,-.3553877368
-.3538253328,-.3538882114,-.3545749622,-.3546379741
-.3530757034,-.3531384487,-.3538253328,-.3538882114
-.352326074,-.3523886859,-.3530757034,-.3531384487
-.3515764446,-.3516389232,-.352326074,-.3523886859
-.3508268152,-.3508891605,-.3515764446,-.3516389232
-.3500771858,-.3501393978,-.3508268152,-.3508891605
-.3493275564,-.3493896351,-.3500771858,-.3501393978
-.3485779271,-.3486398724,-.3493275564,-.3493896351
-.3478282977,-.3478901097,-.3485779271,-.3486398724
-.3470786683,-.3471403469,-.3478282977,-.3478901097
-.3463290389,-.3463905842,-.3470786683,-.3471403469
-.3455794095,-.3456408215,-.3463290389,-.3463905842
-.3455794095,-.3448297801,-.3456408215,-.3448910588
-.3739840804,-.3740653263,-.3747335469,-.3748149556
-.3732346139,-.3733156969,-.3739840804,-.3740653263
-.3724851475,-.3725660675,-.3732346139,-.3733156969
-.371735681,-.3718164381,-.3724851475,-.3725660675
-.3709862145,-.3710668087,-.371735681,-.3718164381
-.3702367481,-.3703171793,-.3709862145,-.3710668087
-.3694872816,-.3695675499,-.3702367481,-.3703171793
-.3687378151,-.3688179205,-.3694872816,-.3695675499
-.3679883487,-.3680682912,-.3687378151,-.3688179205
-.3672388822,-.3673186618,-.3679883487,-.3680682912
-.3664894157,-.3665690324,-.3672388822,-.3673186618
-.3657399492,-.365819403,-.3664894157,-.3665690324
-.3649904828,-.3650697736,-.3657399492,-.365819403
-.3642410163,-.3643201442,-.3649904828,-.3650697736
-.3634915498,-.3635705148,-.3642410163,-.3643201442
-.3627420834,-.3628208854,-.3634915498,-.3635705148
-.3619926169,-.362071256,-.3627420834,-.3628208854
-.3612431504,-.3613216267,-.3619926169,-.362071256
-.360493684,-.3605719973,-.3612431504,-.3613216267
-.3597442175,-.3598223679,-.360493684,-.3605719973
-.358994751,-.3590727385,-.3597442175,-.3598223679
-.3582452846,-.3583231091,-.358994751,-.3590727385
-.3574958181,-.3575734797,-.3582452846,-.3583231091
-.3567463516,-.3568238503,-.3574958181,-.3575734797
-.3559968851,-.3560742209,-.3567463516,-.3568238503
-.3552474187,-.3553245916,-.3559968851,-.3560742209
-.3544979522,-.3545749622,-.3552474187,-.3553245916
-.3537484857,-.3538253328,-.3544979522,-.3545749622
-.3529990193,-.3530757034,-.3537484857,-.3538253328
-.3522495528,-.352326074,-.3529990193,-.3530757034
-.3515000863,-.3515764446,-.3522495528,-.352326074
-.3507506199,-.3508268152,-.3515000863,-.3515764446
-.3500011534,-.3500771858,-.3507506199,-.3508268152
-.3492516869,-.3493275564,-.3500011534,-.3500771858
-.3485022205,-.3485779271,-.3492516869,-.3493275564
-.347752754,-.3478282977,-.3485022205,-.3485779271
-.3470032875,-.3470786683,-.347752754,-.3478282977
-.346253821,-.3463290389,-.3470032875,-.3470786683
-.3455043546,-.3455794095,-.346253821,-.3463290389
-.3455043546,-.3447548881,-.3455794095,-.3448297801
-.3738880703,-.3739840804,-.3746373443,-.3747335469
-.3731387963,-.3732346139,-.3738880703,-.3739840804
-.3723895224,-.3724851475,-.3731387963,-.3732346139
-.3716402484,-.371735681,-.3723895224,-.3724851475
-.3708909745,-.3709862145,-.3716402484,-.371735681
-.3701417005,-.3702367481,-.3708909745,-.3709862145
-.3693924265,-.3694872816,-.3701417005,-.3702367481
-.3686431526,-.3687378151,-.3693924265,-.3694872816
-.3678938786,-.3679883487,-.3686431526,-.3687378151
-.3671446046,-.3672388822,-.3678938786,-.3679883487
-.3663953307,-.3664894157,-.3671446046,-.3672388822
-.3656460567,-.3657399492,-.3663953307,-.3664894157
-.3648967828,-.3649904828,-.3656460567,-.3657399492
-.3641475088,-.3642410163,-.3648967828,-.3649904828
-.3633982348,-.3634915498,-.3641475088,-.3642410163
-.3626489609,-.3627420834,-.3633982348,-.3634915498
-.3618996869,-.3619926169,-.3626489609,-.3627420834
-.3611504129,-.3612431504,-.3618996869,-.3619926169
-.360401139,-.360493684,-.3611504129,-.3612431504
-.359651865,-.3597442175,-.360401139,-.360493684
-.358902591,-.358994751,-.359651865,-.3597442175
-.3581533171,-.3582452846,-.358902591,-.358994751
-.3574040431,-.3574958181,-.3581533171,-.3582452846
-.3566547692,-.3567463516,-.3574040431,-.3574958181
-.3559054952,-.3559968851,-.3566547692,-.3567463516
-.3551562212,-.3552474187,-.3559054952,-.3559968851
-.3544069473,-.3544979522,-.3551562212,-.3552474187
-.3536576733,-.3537484857,-.3544069473,-.3544979522
-.3529083993,-.3529990193,-.3536576733,-.3537484857
-.3521591254,-.3522495528,-.3529083993,-.3529990193
-.3514098514,-.3515000863,-.3521591254,-.3522495528
-.3506605774,-.3507506199,-.3514098514,-.3515000863
-.3499113035,-.3500011534,-.3506605774,-.3507506199
-.3491620295,-.3492516869,-.3499113035,-.3500011534
-.3484127556,-.3485022205,-.3491620295,-.3492516869
-.3476634816,-.347752754,-.3484127556,-.3485022205
-.3469142076,-.3470032875,-.3476634816,-.347752754
-.3461649337,-.346253821,-.3469142076,-.3470032875
-.3454156597,-.3455043546,-.3461649337,-.346253821
-.3454156597,-.3446663857,-.3455043546,-.3447548881
-.3737772998,-.3738880703,-.3745263516,-.3746373443
-.3730282479,-.3731387963,-.3737772998,-.3738880703
-.372279196,-.3723895224,-.3730282479,-.3731387963
-.3715301441,-.3716402484,-.372279196,-.3723895224
-.3707810923,-.3708909745,-.3715301441,-.3716402484
-.3700320404,-.3701417005,-.3707810923,-.3708909745
-.3692829885,-.3693924265,-.3700320404,-.3701417005
-.3685339366,-.3686431526,-.3692829885,-.3693924265
-.3677848847,-.3678938786,-.3685339366,-.3686431526
-.3670358329,-.3671446046,-.3677848847,-.3678938786
-.366286781,-.3663953307,-.3670358329,-.3671446046
-.3655377291,-.3656460567,-.366286781,-.3663953307
-.3647886772,-.3648967828,-.3655377291,-.3656460567
-.3640396253,-.3641475088,-.3647886772,-.3648967828
-.3632905735,-.3633982348,-.3640396253,-.3641475088
-.3625415216,-.3626489609,-.3632905735,-.3633982348
-.3617924697,-.3618996869,-.3625415216,-.3626489609
-.3610434178,-.3611504129,-.3617924697,-.3618996869
-.3602943659,-.360401139,-.3610434178,-.3611504129
-.3595453141,-.359651865,-.3602943659,-.360401139
-.3587962622,-.358902591,-.3595453141,-.359651865
-.3580472103,-.3581533171,-.3587962622,-.358902591
-.3572981584,-.3574040431,-.3580472103,-.3581533171
-.3565491066,-.3566547692,-.3572981584,-.3574040431
-.3558000547,-.3559054952,-.3565491066,-.3566547692
-.3550510028,-.3551562212,-.3558000547,-.3559054952
-.3543019509,-.3544069473,-.3550510028,-.3551562212
-.353552899,-.3536576733,-.3543019509,-.3544069473
-.3528038472,-.3529083993,-.353552899,-.3536576733
-.3520547953,-.3521591254,-.3528038472,-.3529083993
-.3513057434,-.3514098514,-.3520547953,-.3521591254
-.3505566915,-.3506605774,-.3513057434,-.3514098514
-.3498076396,-.3499113035,-.3505566915,-.3506605774
-.3490585878,-.3491620295,-.3498076396,-.3499113035
-.3483095359,-.3484127556,-.3490585878,-.3491620295
-.347560484,-.3476634816,-.3483095359,-.3484127556
-.3468114321,-.3469142076,-.347560484,-.3476634816
-.3460623802,-.3461649337,-.3468114321,-.3469142076
