-118808375e-17,-2441716775e-18,-520391995e-17,-10524585299999998e-24,-13278438174999998e-24,-7532782974999999e-24,-20364606449999997e-25,14099995e-16,65925745249999995e-25,612179799e-17,14803462074999999e-25,-18001759750000002e-25,-4804039075e-18,-8038847525000001e-24,-7489580192500001e-24,-41604149425e-19,-17276393825000001e-25,-1926497685e-19,14860615250000002e-25,36201914499999997e-25
76573712e-16,11741456675000002e-24,15205450850000002e-24,18276726075e-18,1928556975e-17,12944079974999999e-24,11593552609999999e-24,13357794499999999e-24,142210163e-16,10873248899999999e-24,6407591975e-18,42176957249999995e-25,24460489674999996e-25,-12557620999999999e-25,-3890963625e-18,-16950475174999996e-25,53128656725e-20,2051948475e-18,3760964450000001e-24,6159438625e-18
-5655869999999999e-24,-93131057e-16,-14127780525e-18,-16547884125e-18,-1620334775e-17,-10595713875e-18,-6682760075e-18,-555828125e-17,-18556633825e-19,29409265000000002e-25,-4799325875e-19,-3639241975e-18,-6453595225e-18,-9296758435e-18,-8321141125e-18,-49085627725e-19,-2565947683e-18,-12041356074999999e-25,265212915e-18,22747341249999997e-25
9617263774999998e-25,14047841900000002e-25,19818587474999997e-25,909947165e-18,-6118926199999999e-24,-37303852665000005e-25,2223254275e-18,65516397e-16,103429218e-16,8113009799e-18,33480789975e-19,32601887625000006e-26,-25383638000000003e-25,-61584796e-16,-63884651349999995e-25,-3252012944e-18,-7862560925e-19,8905519000000001e-25,2669381425e-18,4989120824999999e-24
-5094654025e-18,-84254493e-16,-13224275775e-18,-16119678275e-18,-1600796325e-17,-10384741350000001e-24,-6313790699999999e-24,-4993066e-15,-10661996175e-19,33820315750000002e-25,-26524139249999995e-26,-349739805e-17,-6285900125e-18,-9181051475e-18,-8223930440000002e-24,-4800255925e-18,-24374742605e-19,-10577102524999999e-25,44853751750000004e-26,24880748999999996e-25
-17899995e-16,-31282702749999997e-25,-6291670850000001e-24,-11794493075000001e-24,-13756870499999999e-24,-8030830924999999e-24,-27208464e-16,409518025e-18,5608348225000001e-24,57565594375e-19,1186802635e-18,-21737044e-16,-51663574999999995e-25,-8326854450000001e-24,-7665752812499999e-24,-4332463467499999e-24,-19410245469999997e-25,-47157432e-17,11970159e-16,3301003925e-18
15188610325000003e-25,2262548125e-18,3262692575e-18,32414942999999994e-25,-3296151525e-18,-31837783700000003e-25,250984945e-17,6732458675e-18,10375115400000002e-24,8157475095e-18,33927425649999998e-25,40215079e-17,-24764686250000002e-25,-6112869199999999e-24,-6399853740000001e-24,-32644869350000003e-25,-8012883499999999e-25,8940083249999999e-25,2630199575e-18,4928544275e-18
7019952250000002e-26,-18807976850000003e-26,-119949596e-17,-4938134375e-18,-1085761155e-17,-5709891885000001e-24,17340555825e-20,4230910275e-18,89165909e-16,72659461374999995e-25,25480898925e-19,-54895342e-17,-35385530999999997e-25,-7084663575e-18,-69398283e-16,-370396775225e-20,-12610605799999999e-25,3488946475e-19,20617003e-16,42400467499999994e-25
79519983e-16,12014176500000001e-24,15409179825e-18,18428562175e-18,19457246e-15,13159944599999999e-24,11700030656e-18,13423082800000002e-24,14252203000000001e-24,10898293099999999e-24,64308467500000014e-25,426230315e-17,25009753075000002e-25,-11897046900000001e-25,-384511275e-17,-16530107775000003e-25,5613330850000001e-25,20708541274999998e-25,3799796375e-18,622728605e-17
4960287875e-18,8036530175e-18,12538178050000001e-24,15997021225e-18,17045664749999997e-24,9998278899999999e-24,10274631705e-18,1262317385e-17,13777542725000001e-24,10516363575000001e-24,5951173225000001e-24,35968637024999994e-25,16473252949999998e-25,-2212283175e-18,-43308735375e-19,-1846732725e-18,45909564650000005e-26,205192883e-17,3736063225e-18,6141410824999999e-24
