1294440135e-18,1978574815e-18,2950450625e-18,2734133625e-18,-3997760875e-18,-338554948e-17,236335355e-17,6658091549999999e-24,10312755975e-18,80975629925e-19,333457513875e-20,39000826e-17,-24851114e-16,-61942585500000004e-25,-6467811074999999e-24,-3308396165e-18,-8044184277499999e-25,9113655675000001e-25,256475615e-17,485855295e-17
9746574e-16,14000554449999999e-25,195401455e-17,849861765e-18,-63250699999999995e-25,-3826274575e-18,2115052725e-18,6486880099999999e-24,103061572e-16,8098127825e-18,3337116095e-18,35942832024999997e-26,-2497874575e-18,-6181469475e-18,-64954638625000004e-25,-33411815174999996e-25,-8269707825e-19,901719825e-18,25926479e-16,4867124449999999e-24
29083047499999996e-27,469764375e-19,-7679272547500001e-25,-4236335875e-18,-10390694052499999e-24,-5473154210000001e-24,42597435249999993e-26,459480975e-17,9097705525e-18,7355745335000002e-24,2648855095e-18,-411350132e-18,-33751904999999995e-25,-6983372325e-18,-690673965e-17,-367197908075e-20,-11914268425e-19,5019738899999999e-25,221994435e-17,4439862949999999e-24
4719669225000001e-25,7625656642499999e-25,8448638500000001e-25,-101367085e-17,-81189361e-16,-4426189675e-18,16180245750000002e-25,6072850250000001e-24,10026407450000002e-24,7925319252500001e-24,32003478299999997e-25,21508185474999998e-26,-2673898025e-18,-6334619775000001e-24,-6551373692500001e-24,-33855528549999998e-25,-8600908175e-19,8715047999999999e-25,25279053e-16,484103735e-17
5861150375e-18,9218443925e-18,13662164349999999e-24,168246001e-16,1788701925e-17,11026378049999998e-24,10682404425e-18,12852978525000001e-24,13872432225e-18,10623959825e-18,60813287e-16,38431774225e-19,197565753e-17,-19249559e-16,-42655712225e-19,-18632606675e-19,4985776875e-19,21430159075e-19,3802846925000001e-24,6169210650000001e-24
-14137981922499997e-25,-2820751425e-18,-5783327624999999e-24,-1112336995e-17,-13590328575e-18,-77976573e-16,-23325349675e-19,993712616e-18,6194604449999999e-24,59353689750000004e-25,13262262975e-19,-19702295750000004e-25,-5022990375e-18,-8289171375e-18,-7688835125e-18,-4351265462499999e-24,-192476165e-17,-359293597375e-21,12350878249999998e-25,32772658e-16
-596596153e-17,-9667136725e-18,-14239990775000002e-24,-168195988e-16,-16470357999999996e-24,-1078928425e-17,-6986809225000001e-24,-60198899e-16,-26283393574999997e-25,24198337249999994e-25,-807153075e-18,-38808168500000005e-25,-6706132749999999e-24,-9578594025e-18,-850028925e-17,-50556921525000006e-25,-267940044325e-20,-1294083455e-18,7504290500000001e-26,2094093475e-18
-5475611855000001e-24,-9049803575e-18,-136698051e-16,-16513432600000003e-24,-1625622425e-17,-1060418325e-17,-66755211e-16,-55486286500000005e-25,-18751545999999995e-25,2933124275e-18,-52358909075e-20,-364904915e-17,-64152387249999995e-25,-9359988225e-18,-8397067425e-18,-49500976e-16,-25462931575e-19,-11290832757500001e-25,28279183200000004e-26,22558544500000004e-25
-17277886999999999e-25,-32460887250000003e-25,-6503035825000001e-24,-11913463349999999e-24,-13924945925e-18,-8194126975e-18,-28915209575e-19,169121045e-18,5370433725e-18,56632489749999995e-25,1086954105e-18,-22486142e-16,-5247315975e-18,-846320125e-17,-7808836825e-18,-44378662725e-19,-20102218225000003e-25,-4662861405e-19,11343111750000002e-25,32123927500000004e-25
50780746749999994e-25,8189429825e-18,12743775100000001e-24,16095875550000003e-24,1711689575e-17,10036037275e-18,1024992715e-17,1263502785e-17,13731803799999999e-24,10505640125e-18,59513952e-16,36449678315e-19,17401873474999998e-25,-22605500749999996e-25,-4462964495e-18,-1955832075e-18,44897478749999987e-26,2122243175e-18,3780754874999999e-24,61065586000000004e-25
