-34733733075e-19,-3199304685000001e-24,-29424774605e-19,-26995765715000003e-25,-24698404415e-19,-225263983e-17,-20480329625e-19,-18556132025e-19,-167486653e-17,-15048423947499997e-25,-134552442e-17,-11940840125e-19,-10508187175e-19,-9147149985e-19,-7859413424999999e-25,-6626671824999999e-25,-543433109e-18,-4254625825e-19,-30939785e-17,-19763861175000002e-26,-8790561450000001e-26,20007750999999998e-27,1272107277e-19,2370230325e-19,3485930725e-19,45670479775e-20,56670809675e-20,6755747349999999e-25,7831027200000001e-25,88769876e-17,99161915e-17,1097554e-15,12062120000000001e-25,13178363999999998e-25,14327227875e-19,15533437049999998e-25,1680452115e-18,18156932800000003e-25,1962075375e-18,21194619500000002e-25,2289746055e-18,24774578775e-19,26829518e-16,2907284725e-18,31508429500000004e-25,34072558250000004e-25,3680838825e-18,39691952e-16,42723883749999994e-25,45921191e-16,4922166725e-18,52622843749999995e-25,5608651375e-18,5949304775e-18,62828931e-16,6600329249999999e-24,68899886e-16,7147505649999999e-24,7361095924999999e-24,75298018675e-19,7645668e-15,77028406525e-19,7703959425e-18,7651379275e-18,7543875475000001e-24,73913905325e-19,7196056700000001e-24,6962196675e-18,6694423845e-18,64003824525e-19,60831620525000005e-25,57497845225e-19,54032241775e-19,5052883445000001e-24,47011774325e-19,4351490767500001e-24,40094911e-16,36762756025000003e-25,33531617132500005e-25,30418811925e-19,27421786875e-19,245438431225e-20,217956342525e-20,191624355325e-20,16640989424999999e-25,14222779025000003e-25,118927097e-17,9634124399999998e-25,7435689842500001e-25,53064081e-17,322519215e-18,11903024574999996e-26,-8199053275000004e-26,-28073371450000006e-26,-4785705125e-19,-67597609825e-20,-8770476750000001e-25,-10798129325e-19,-128537207e-17,-14960368375e-19,-17121711749999996e-25,-1933588325e-18,-21623539e-16,-2395537275e-18,-2633767825e-18,-2875438325e-18,-31205070250000003e-25,-33688805e-16,-36231983499999995e-25,-388045335e-17,-41418474750000006e-25
-34163079525000003e-25,-30911220357499997e-25,-2789298847e-18,-25067234275e-19,-22432313825000002e-25,-19978616925000002e-25,-17692147949999997e-25,-155625939e-17,-135733733e-17,-11723339725e-19,-9996524600000002e-25,-836699285e-18,-6819562730000001e-25,-5340178025000001e-25,-3919931875000001e-25,-2525423625e-19,-11410354249999999e-26,25009532499999995e-27,16682543125000002e-26,31231253035e-20,46095305500000006e-26,6141132600000001e-25,77195576e-17,932857364e-18,10985819500000002e-25,12687047249999998e-25,14472392749999998e-25,1633420175e-18,18258894249999998e-25,2028893975e-18,22393420749999997e-25,24574883500000003e-25,2686191225e-18,29265991999999995e-25,31782221749999997e-25,343841405e-17,37119643250000002e-25,39998956499999984e-25,42972399e-16,4603936175e-18,49224389e-16,5251875e-15,5579981599999999e-24,5911510125e-18,6235826900000001e-24,65434417500000005e-25,6821898975e-18,7070870375e-18,72783150975e-19,7440030445e-18,7547470225e-18,7606508315000001e-24,7605774025e-18,754866515e-17,74401728775e-19,7286002975e-18,7089083650000001e-24,6860747475e-18,66032124025e-19,6327248644999999e-24,6035699049000002e-24,57332428725000005e-25,5423123287499999e-24,510993484e-17,479887963e-17,448913492125e-20,41852525825e-19,38888800025e-19,36006049672500006e-25,33233391125000006e-25,3055631155e-18,27986376425e-19,25514537250000003e-25,23137594525e-19,208656161375e-20,186885613875e-20,1661086465e-18,14623780475000001e-25,12717439425000001e-25,10881304749999998e-25,9109439e-16,737944265e-18,5678981205e-19,401480085e-18,237461915e-18,7582165750000001e-26,-8586613749999998e-26,-2449527525e-19,-40117641575e-20,-5572438249999999e-25,-7120982000000001e-25,-866694825e-18,-1023596325e-18,-1181811125e-18,-13396153500000001e-25,-14985964500000003e-25,-16620107249999997e-25,-1826982875e-18,-1994913075e-18,-2167264875e-18,-2340580925e-18,-25200305e-16,-27030103e-16,-28925612999999998e-25,-30851397500000003e-25,-32820570250000004e-25,-348776635e-17,-36988198500000006e-25,-3914588725e-18,-41368828e-16,-43642664e-16
-7959761974999999e-25,-691369825e-18,-593743595e-18,-4983585649999999e-25,-4039629261e-19,-31233909750000004e-26,-21955597250000001e-26,-125531525e-18,-27652519999999994e-27,70643962e-18,17146767e-17,2731034515e-19,37437700275e-20,4749908875e-19,5749122174999999e-25,67556174425e-20,7740682475000001e-25,872756125e-18,9735862850000002e-25,10777745332499999e-25,11833371175000002e-25,12943149e-16,1412650325e-18,153895635e-17,1676055575e-18,18231897225e-19,19832284950000004e-25,2158637725e-18,23488351750000005e-25,25549356499999997e-25,27794897750000002e-25,3023867425e-18,3290110725e-18,3574464425e-18,38726969999999995e-25,41858616749999996e-25,45137226e-16,485390415e-17,52016084250000005e-25,5543150425e-18,58835694250000004e-25,6225406325e-18,656012905e-17,6875284000000001e-24,716249835e-17,74135525749999995e-25,7621380725000002e-24,7782324025e-18,7884146049999999e-24,7929197025e-18,791215435e-17,7836969319999999e-24,7711154924999999e-24,75363171875e-19,73179463980000006e-25,70620542375e-19,6773269885e-18,6458405795e-18,6123239532500001e-24,577493264475e-20,54191572404999995e-25,50592653817499996e-25,4700403285e-18,43478098e-16,40023909475e-19,36681580325e-19,33464313497499996e-25,30392687774999996e-25,27470705425000004e-25,24696296825e-19,22069684925e-19,19580717825e-19,172166805475e-20,149579305e-17,12794416874999998e-25,10722589e-16,872809953e-18,6805282525e-19,493977385e-18,31068301749999996e-26,13076850750000002e-26,-4797634500000001e-26,-2278393835e-19,-41043386999999997e-26,-59886420575e-20,-7906712e-16,-986633425e-18,-11844229500000002e-25,-13867490500000001e-25,-15948512250000001e-25,-1810090725e-18,-20314246e-16,-22540439e-16,-24811543500000004e-25,-2711976525e-18,-294714435e-17,-31875847999999997e-25,-34336079999999995e-25,-368314175e-17,-39388072e-16,-419803375e-17,-4460998525e-18,-4723159775e-18,-49853693749999995e-25,-5241555275e-18,-5486120475e-18,-57079705999999995e-25,-590479655e-17,-60678528575e-19,-61973892425e-19,-62892986624999996e-25
-78989945e-17,-6612089275e-19,-54409479e-17,-42996171249999996e-26,-31769863499999997e-26,-20684891499999994e-26,-9571575250000001e-26,17916425000000005e-27,13710060499999998e-26,2584642295e-19,38225167537499997e-26,5110294500000001e-25,64517695e-17,7832345000000001e-25,9245130424999998e-25,10723325075e-19,1225860105e-18,138711698e-17,15559264049999996e-25,17338176825e-19,19205836e-16,21175922250000002e-25,23256270250000003e-25,25456163000000002e-25,27796753e-16,30296335999999995e-25,32968160999999998e-25,3584042599999999e-24,388624325e-17,41993747500000004e-25,4523559925e-18,4856961825e-18,51899626e-16,5526704650000001e-24,5858323125e-18,6183852502499999e-24,6488767600000001e-24,6777317650000001e-24,70363778550000005e-25,72615773250000005e-25,744449762e-17,758187855e-17,7660984455499999e-24,7682809199999999e-24,7652385350000001e-24,75665976075e-19,7428558422500001e-24,7244373e-15,70210349750000004e-25,67663503250000004e-25,6484866292499999e-24,6185730070249999e-24,5872017054999999e-24,5550206722500001e-24,5224688385e-18,4899981905000001e-24,4577918504999999e-24,4261033683000001e-24,39520347625e-19,36528226175e-19,33644064699999998e-25,30875383325e-19,2822477245e-18,25704128825e-19,23294602225000005e-25,20997289125e-19,188116153e-17,16718865325e-19,14727447475e-19,128173107e-17,109864111e-17,9232070524999999e-25,7548688550000001e-25,5904459775e-19,429872782e-18,27351593425e-20,12029103750000003e-26,-3205652749999999e-26,-18512720675e-20,-33830615500000003e-26,-4924587675e-19,-6471380500000001e-25,-8044489999999999e-25,-9626573500000003e-25,-11228408999999999e-25,-1284766375e-18,-14489117999999999e-25,-16165665499999999e-25,-1786807825e-18,-1960522475e-18,-21377929e-16,-2319922325e-18,-25073401499999998e-25,-2700920575e-18,-2900947075e-18,-31068158750000006e-25,-33222491e-16,-35465151e-16,-37820454e-16,-4027988675e-18,-4282979475000001e-24,-454371195e-17,-4805652775e-18,-506450995e-17,-53180650250000005e-25,-5559182475e-18,-57826945e-16,-5987580180000001e-24,-6172338842500001e-24,-63358083505e-19,-6465361100000001e-24
4201449975000001e-24,453183585e-17,4878601875e-18,5229653049999999e-24,5583727549999999e-24,5938699025000001e-24,628321995e-17,6613233374999999e-24,6919800525e-18,71936558e-16,7435789875e-18,7633334825e-18,7786324735e-18,788896685e-17,793954295e-17,79357711e-16,7874524325000002e-24,7756959155000001e-24,7583778829999999e-24,7359157375e-18,7092228325000001e-24,6786761200000001e-24,645494552e-17,61039956325e-19,57417414025e-19,5375606112500001e-24,501196063945e-20,465478461925e-20,430782345475e-20,397393001725e-20,36548189179949995e-25,33514307825e-19,30644052820000005e-25,279261891e-17,25359918725000003e-25,22928549860000003e-25,20627908702499996e-25,18453290425000001e-25,16387137849999998e-25,14421578950000001e-25,12550842225000001e-25,10756104274999999e-25,9031544599999999e-25,7370800562250001e-25,5759119900000001e-25,41935340499999997e-26,2659899175e-19,11583708249999999e-26,-3221390500000001e-26,-17833156000000001e-26,-32480418e-17,-4692013912500001e-25,-614808095e-18,-7613281024999999e-25,-908959922e-18,-10596102497499999e-25,-12103412574999998e-25,-13665054175e-19,-15211391500000001e-25,-16790121999999998e-25,-18383832499999998e-25,-19995083999999998e-25,-21648656999999997e-25,-232863465e-17,-2495175775e-18,-26627395249999997e-25,-28379294749999998e-25,-3019041125e-18,-32082638249999994e-25,-34110947749999995e-25,-36214624250000004e-25,-384512985e-17,-4073245500000001e-24,-431040505e-17,-4554015949999999e-24,-479546575e-17,-50383147500000004e-25,-527778685e-17,-5503265675e-18,-5713841275e-18,-5907374700000001e-24,-6084387805e-18,-6235140855000001e-24,-6357225950000001e-24,-64493178475e-19,-65089613325e-19,-65361662875e-19,-65326542675e-19,-6496047100000001e-24,-64270739167499994e-25,-6331577127499999e-24,-62120799125000005e-25,-6070823125e-18,-59133153525000006e-25,-57410226e-16,-5555044675e-18,-5358834255e-18,-51533223325e-19,-49409036750000005e-25,-47244654125e-19,-450504100005e-20,-4285043347499999e-24,-40635071125e-19,-38443089e-16,-36294344800000005e-25,-34185874424999996e-25,-32135798750000004e-25,-30167188225000004e-25,-282886019e-17,-26493955274999997e-25,-24787462275000004e-25
-1637998725e-18,-18052756999999999e-25,-19831599249999996e-25,-2169677125e-18,-236863415e-17,-25811609249999997e-25,-2809214075e-18,-30515253e-16,-33102149500000002e-25,-35780165499999997e-25,-38545356000000005e-25,-4147989625e-18,-44417332499999995e-25,-47469828e-16,-50523842e-16,-5369071025e-18,-5682770375e-18,-59881896500000005e-25,-6284050500000001e-24,-65628256e-16,-6820100524999999e-24,-70453673375e-19,-7230937974999999e-24,-7376179014999999e-24,-74716418e-16,-7517896957500001e-24,-75143116e-16,-74612102175e-19,-736266227e-17,-7221382527500001e-24,-7042971842500001e-24,-682800274e-17,-65858262475e-19,-6320108974999999e-24,-60348027200000004e-25,-57361476607499995e-25,-54285969725e-19,-51154293225e-19,-4801353519999999e-24,-4489567129999999e-24,-418224045e-17,-38841152125e-19,-35952185200000004e-25,-331741576e-17,-30515960525e-19,-27980643675000004e-25,-25573010375e-19,-23289321899999998e-25,-21124975925e-19,-19079377175000006e-25,-17136780725000003e-25,-15290553774999998e-25,-135284411e-17,-118401721e-17,-102133438e-17,-8643415949999999e-25,-712166905e-18,-5635204324999999e-25,-41822751e-17,-27304432000000003e-26,-12765727000000002e-26,155043395e-19,16090546399999998e-26,3065576205e-19,4535492724999999e-25,6009258775e-19,7496363125e-19,9007422524999999e-25,10526318475e-19,12066371749999998e-25,13648279e-16,15264938750000002e-25,16896885499999997e-25,1856183225e-18,202623305e-17,21994953750000003e-25,23763551000000008e-25,2555309975e-18,27388389e-16,29291934e-16,31286809250000003e-25,33358119249999997e-25,35504714749999997e-25,3770414725e-18,3995919675e-18,4226716125e-18,4464593025e-18,47007443e-16,4931530925e-18,5163584899999999e-24,5389322275e-18,5607190425e-18,5808947275e-18,598880075e-17,6141163324999999e-24,62672401475e-19,6361091297500001e-24,6416190452500001e-24,64360182e-16,64231579050000005e-25,6373626659999999e-24,629284755e-17,618375115e-17,605124385e-17,58997678e-16,57334516799999995e-25,55562155724999995e-25,5368368355e-18,5174003631e-18,497360498325e-20,47706336475000005e-25
-14737029775e-19,-161700923e-17,-17726583750000003e-25,-1941348825e-18,-2124925925e-18,-23220520749999997e-25,-25366870749999997e-25,-27693592250000002e-25,-30222056249999995e-25,-3292043825e-18,-35773615250000002e-25,-38785383e-16,-4196368175e-18,-453380805e-17,-4880995925e-18,-524189425e-17,-56105415e-16,-5968560075e-18,-631845025e-17,-6650902225e-18,-6961161025000001e-24,-7238667875e-18,-7476685725000001e-24,-76713742e-16,-7811872259999999e-24,-789418105e-17,-7917079225e-18,-7881557100000002e-24,-7786719949999998e-24,-7639564774999999e-24,-74442642e-16,-7204826125e-18,-6926612782500001e-24,-6615878185e-18,-6278909525000001e-24,-59231998175000005e-25,-55553201375e-19,-5182715237499999e-24,-48105097860000005e-25,-4442122523249999e-24,-4081298527500001e-24,-3730336422500001e-24,-33914937725000003e-25,-30657045000000005e-25,-275460316e-17,-24573043825000002e-25,-21740468475000002e-25,-1903496879775e-21,-16450332450000003e-25,-13978853577500001e-25,-11596944024999999e-25,-9288487475e-19,-704178265e-18,-48487897e-17,-2686615575e-19,-5918155525000001e-26,15038418400000001e-26,361143794e-18,57213357875e-20,78708533375e-20,10063217499999998e-25,12300083825e-19,1460792155e-18,16985494499999997e-25,1940119325e-18,21868977499999997e-25,24379395250000002e-25,2693359925e-18,295028455e-17,32103480749999996e-25,3475231325e-18,37412641750000005e-25,4010195024999999e-24,4284315275e-18,456099845e-17,4833592575000001e-24,51065803e-16,5370869425e-18,562957885e-17,5873862925e-18,60953965249999996e-25,6286069324999999e-24,6445297674999999e-24,6562791719999999e-24,6638373970749999e-24,6666816815e-18,6649575875e-18,65899664e-16,649100035e-17,6359471385e-18,6190050765e-18,59965022925e-19,57805102e-16,55467068475000005e-25,5300808785e-18,5048584494999999e-24,47930288675e-19,45379870725e-19,4284667894999999e-24,4035626427499999e-24,379236215325e-20,35548434099999998e-25,332353512475e-20,31009433374999995e-25,28874127850000004e-25,26818928625000004e-25,248649931e-17,2300256565e-18,21207490199999995e-25,1952819425e-18,17945718700000002e-25
-193964855e-17,-2104824325e-18,-22851108999999996e-25,-24768543750000003e-25,-26799766250000003e-25,-2892318875e-18,-31191966500000003e-25,-33559398e-16,-36029479e-16,-3859731675e-18,-4124080324999999e-24,-439218275e-17,-46727496999999995e-25,-4949028525e-18,-5221584375000001e-24,-54942249249999996e-25,-5763997285e-18,-602431315e-17,-6269482399999999e-24,-6496000742500001e-24,-6696866775e-18,-6872579825e-18,-7017290600000001e-24,-7126542225000001e-24,-71960709325e-19,-7224718575000001e-24,-7208427850000001e-24,-7148391475000002e-24,-7046145499999999e-24,-6904343824999999e-24,-67247391275e-19,-65131815525000005e-25,-6276573624999999e-24,-6018620930000001e-24,-57452381775e-19,-5460179065e-18,-517111071e-17,-48798272542499994e-25,-45916284475e-19,-430738312625e-20,-4029497044999999e-24,-37609617325e-19,-3502276365e-18,-32538033852499998e-25,-30163796024999997e-25,-27891261074999997e-25,-25731014815e-19,-23657841524999997e-25,-21688780025e-19,-19817769125e-19,-18028087499999997e-25,-163195825e-17,-1469188295e-18,-13134632149999999e-25,-11644004900000001e-25,-10206862574999998e-25,-8822842474999999e-25,-7475457800000001e-25,-61665123275e-20,-4870110325000001e-25,-35823305975e-20,-2319401385e-19,-106389205e-18,1802590749999997e-26,14167403775000002e-26,26761332250000003e-26,39310431125000007e-26,5180872575e-19,63937004e-17,7575423875000001e-25,87749235e-17,9941578699999998e-25,110847459e-17,12185188e-16,1328114025e-18,14355062000000002e-25,1544748e-15,16542630749999998e-25,17682041749999998e-25,18878003749999997e-25,20141586000000004e-25,214747065e-17,22883626999999998e-25,2439516375e-18,26005688250000003e-25,27703427500000002e-25,2955330475e-18,31502665500000007e-25,335946565e-17,35831910000000002e-25,38204233500000006e-25,4066437024999999e-24,43219193000000005e-25,45906754499999995e-25,4868742725e-18,515852885e-17,54502294499999995e-25,5740677325e-18,602153975e-17,6288652625e-18,6538529934999999e-24,6758749050000001e-24,69483213874999984e-25,7100103675e-18,7211800075e-18,72755444599999995e-25,7294569249999999e-24,7266982975000001e-24,71989149e-16,7090095200000001e-24,6948872322500001e-24
-10040696449999998e-25,-7946129489999999e-25,-5952021935e-19,-40255670725000003e-26,-21326849999999997e-26,-2722712000000002e-26,15872746750000002e-26,3447318905e-19,53315109825e-20,72612126e-17,921372025e-18,11255116499999999e-25,13369593e-16,1556925225e-18,17838184249999997e-25,2018566975e-18,22585035000000003e-25,25109919749999996e-25,27685729499999998e-25,30351543000000003e-25,33075071250000002e-25,35849611e-16,387224275e-17,416555715e-17,4461600925e-18,4757287424999999e-24,5052063149999999e-24,5337158725e-18,5609799025e-18,58587104750000005e-25,6078409707500001e-24,62681516575e-19,64207605100000005e-25,6540320474999999e-24,6618905975000001e-24,665883184025e-20,6665699400000002e-24,663187373e-17,6563250210000001e-24,6456684424999999e-24,631629993e-17,614545435e-17,594916677495e-20,5731873044e-18,5496398135e-18,52537214875e-19,5004735974999999e-24,4750493424999999e-24,449569575e-17,4244263225e-18,39979960075e-19,3759371753750001e-24,35301767375e-19,33110928199999997e-25,310238905875e-20,29036294074999995e-25,27134742025e-19,25305187699999998e-25,23552655950000006e-25,218717751e-17,20257417750000002e-25,187057897e-17,17219585624999997e-25,1577247385e-18,14375081975000002e-25,13024186825e-19,11706535699999999e-25,1041021795e-18,9144380024999999e-25,7922801875e-19,6734315675e-19,55864539975e-20,4464161625e-19,337764905e-18,23033357249999999e-26,12651765875e-20,25681463500000013e-27,-72243285e-18,-16663687525e-20,-25857324500000005e-26,-34699553e-17,-43191454999999996e-26,-51327413e-17,-5903623250000001e-25,-66251487e-17,-731519305e-18,-7983851825000002e-25,-861444571e-18,-92298631e-17,-984185764e-18,-10455982875000003e-25,-11076377438e-19,-11723601675e-19,-12403271665e-19,-13125755800000002e-25,-13912236215e-19,-14754685337499999e-25,-156591506e-17,-16647359725e-19,-177478013e-17,-18951073125e-19,-20276605650000004e-25,-21735276824999996e-25,-23342130749999997e-25,-251172885e-17,-2705502325e-18,-29106663e-16,-313084165e-17,-33644124499999995e-25,-36134661500000004e-25,-38754986250000005e-25
10514085999999999e-26,-78612835e-18,-259201835e-18,-43748391999999996e-26,-6189320000000001e-25,-803650725e-18,-9933342e-16,-11885958750000001e-25,-1392564925e-18,-160571415e-17,-1825578975e-18,-205770605e-17,-22998797500000005e-25,-25527248500000006e-25,-2815876e-15,-30907613e-16,-33743491249999993e-25,-36687855250000003e-25,-39743981750000005e-25,-4289453075e-18,-4611069025e-18,-49356594e-16,-525849485e-17,-55757427500000005e-25,-5877136825000001e-24,-615429205e-17,-6402106349999999e-24,-66187992499999985e-25,-6797719205e-18,-6935186875e-18,-70264311000000005e-25,-7072374070000001e-24,-707624691e-17,-7039202925e-18,-69570625375e-19,-6837115599999999e-24,-667705954e-17,-64841160725e-19,-62647106925e-19,-6022717578249999e-24,-5763569997499999e-24,-5491015459999999e-24,-5213049750000001e-24,-4931868e-15,-4650979125000001e-24,-43735224385e-19,-4101395595e-18,-3836984212499999e-24,-35812971399999997e-25,-33356793525000004e-25,-310030355e-17,-28751635172499998e-25,-266013554375e-20,-245240641875e-20,-22550646974999997e-25,-20679771274999996e-25,-18892757195000002e-25,-17178460312499999e-25,-15522708549999998e-25,-1394036905e-18,-12415434625000001e-25,-10929370075e-19,-9470566074999999e-25,-8052862500000001e-25,-668009505675e-21,-5320608775e-19,-39884173774999996e-26,-26874046024999996e-26,-14166972525e-20,-18524162499999993e-27,10354437849999999e-26,22307845500000001e-26,34323236524999994e-26,461546545e-18,5798988299999999e-25,6963314134000001e-25,8084851925e-19,9179905649999999e-25,1024367025e-18,112876605e-17,1231297975e-18,13317199849999999e-25,14346110475e-19,15387879500000002e-25,16467525250000003e-25,17591838750000001e-25,18776365899999996e-25,2003008345e-18,21381125975000002e-25,22831259799999996e-25,243939997e-17,260569758e-17,2784692425e-18,2975370925e-18,31788104749999994e-25,3393771675e-18,36172713749999995e-25,3845702475e-18,408676805e-17,4339788875e-18,4597958125e-18,485767285e-17,51162663e-16,53731373e-16,5623585175e-18,5862180325e-18,6083097575e-18,62818508750000005e-25,64503046525e-19,65869822e-16,6689508225e-18
