-7978457425e-18,-1218806905e-17,-15501628000000003e-24,-177262018e-16,-168850725e-16,-11330355025e-18,-793406265e-17,-73271169750000005e-25,-45676073775e-19,116307235e-17,-13252488499999998e-25,-4287215425e-18,-6995639825000001e-24,-9748781175e-18,-8608442750000001e-24,-512796113e-17,-27611228972499998e-25,-13336352425e-19,10512868675000002e-26,21126657750000002e-25
-751263435e-17,-11723768550000001e-24,-15304990849999998e-24,-17582867350000003e-24,-16824460750000003e-24,-1125664475e-17,-779978635e-17,-71274995499999995e-25,-42614099799999996e-25,13798616000000001e-25,-121719725e-17,-42093442499999996e-25,-6937134525e-18,-970269025e-17,-857414535e-17,-50910208925e-19,-27145110925e-19,-12886526420000002e-25,17192342499999997e-26,22022235749999998e-25
1391774415e-18,2280373825e-18,343065425e-17,35903629999999997e-25,-29958022000000002e-25,-30810102770000003e-25,2650778625e-18,70226733999999995e-25,104950986e-16,82145056225e-19,34373715175e-19,43121410750000005e-26,-23844662e-16,-6047010474999999e-24,-6378975375e-18,-32204623325e-19,-6857366025e-19,106874445e-17,28272345e-16,5249574799999999e-24
7581620775e-18,11535162475e-18,15194263325e-18,18138238925e-18,1919061e-14,1283970925e-17,11525162439999999e-24,13385528550000001e-24,141919449e-16,10830457925e-18,6342464175e-18,412930829e-17,23947913954725e-22,-132794195e-17,-3977181875e-18,-16480085000000003e-25,6946834525e-19,23237301250000002e-25,413735975e-17,6596880525e-18
15973838500000001e-25,280599115e-17,4465007750000001e-24,56073461e-16,2907386575e-19,-25922774249999997e-25,2892436025e-18,7110249975000001e-24,104935317e-16,8195981875e-18,3404651595e-18,4009261675e-19,-239569285e-17,-6030506975e-18,-63580546e-16,-31961499025e-19,-6683164999999999e-25,10865006e-16,27894697500000002e-25,5175648124999999e-24
1558747754225e-21,27771104750000003e-25,44479515749999986e-25,5582413625e-18,23891061749999996e-26,-264085795e-17,2834749475e-18,7049889175000001e-24,1046523205e-17,81871449525e-19,338536699e-17,39107894725000004e-26,-239958445e-17,-60466301000000015e-25,-6350086155000001e-24,-320088636e-17,-6948787575000001e-25,105539818e-17,274869635e-17,51192830499999994e-25
450785792725e-20,74156836250000005e-25,11579733925e-18,155926625e-16,16477729e-15,92109642275e-19,996848657e-17,12495320650000001e-24,13608925925000001e-24,103827863e-16,5799087725000001e-24,339320736e-17,143475237325e-20,-25244992e-16,-45379684475e-19,-19371266200000006e-25,4879808054999999e-25,22132224999999995e-25,3984809325e-18,6432051274999999e-24
-3448476692499999e-24,-58319307749999996e-25,-10270618975e-18,-15023492325e-18,-15292284925e-18,-9564805175e-18,-49583990999999995e-25,-2802459585e-18,1685613225e-18,4456498935e-18,385189725e-18,-30076359749999997e-25,-5853193225e-18,-8880603700000001e-24,-8068607075e-18,-4628307926075e-21,-2199370165e-18,-64638467e-17,986350085e-18,30859948000000003e-25
-619789985e-17,-10082621224999999e-24,-1469076715e-17,-16883601375e-18,-164909835e-16,-10889957375000001e-24,-7138365375e-18,-61226416499999996e-25,-27314245575e-19,239687425e-17,-8052045250000001e-25,-3932025475e-18,-6742303800000001e-24,-95463311e-16,-847663445e-17,-5013028484999999e-24,-26293627875e-19,-11917524647499998e-25,284793405e-18,2342062275e-18
-6640297650000001e-25,-13702185275000002e-25,-33586762000000007e-25,-8386580374999999e-24,-12290393949999999e-24,-6626203947499999e-24,-8440307265e-19,311444255e-17,7994707825000001e-24,67517834999999995e-25,20196106325000003e-25,-11983874e-16,-4169778375e-18,-75925384e-16,-7221836675e-18,-39325673275000006e-25,-147479012e-17,15826895999999998e-26,1869406225e-18,40893532999999996e-25
